id	parent	user	user_role	time	last_time	text	reply_count	is_deleted	deleted_by	deleted_at	can_edit	can_moderate	can_delete	actions	target	replies	subscriptions	is_pinned	pinned_by	pinned_at	is_staff_replied	is_reported	attachments	thread	submission	edited_by	edited_at	epic_count	abuse_count	vote	translations 
502369	478657	19389770	student	2017-12-05T10:49:04Z	2017-12-05T10:49:04Z	<b>@Anthony_Marchenko</b>, Освой ещё русский язык.<br>	0	False	None	None	False	False	False	{'vote': True}	21537	[]	['31-31-478657']	False	None	None	False	False	[]	default	None	None	None	1	2	31-502369	{}
502064	None	38949395	student	2017-12-04T20:58:29Z	2018-04-11T03:49:38Z	<p>Дорогие друзья, если ваша программа на эти тесты:</p><p></p><pre><code>10<br>classA : classB classC classD classG classH<br>classB : classC classE classG classH classK classL<br>classC : classE classD classH classK classL<br>classE : classD classF classK classL<br>classD : classG classH<br>classF : classK<br>classG : classF<br>classH : classL<br>classK : classH classL<br>classL<br>38<br>classK classD<br>classD classA<br>classG classD<br>classH classA<br>classE classE<br>classH classG<br>classE classL<br>classB classD<br>classD classL<br>classD classG<br>classD classE<br>classA classF<br>classA classC<br>classK classA<br>classA classH<br>classK classD<br>classH classB<br>classK classB<br>classD classL<br>classG classG<br>classA classH<br>classK classL<br>classG classE<br>classB classA<br>classC classK<br>classK classL<br>classC classL<br>classG classC<br>classD classD<br>classC classG<br>classE classA<br>classF classK<br>classB classG<br>classH classL<br>classL classF<br>classH classG<br>classD classA<br>classH classL</code></pre> дает эти ответы:<br><p></p><p></p><pre><code>Yes<br>Yes<br>Yes<br>Yes<br>Yes<br>Yes<br>No<br>No<br>No<br>No<br>Yes<br>No<br>No<br>Yes<br>No<br>Yes<br>Yes<br>Yes<br>No<br>Yes<br>No<br>No<br>Yes<br>Yes<br>No<br>No<br>No<br>Yes<br>Yes<br>No<br>Yes<br>No<br>No<br>No<br>Yes<br>Yes<br>Yes<br>No</code></pre> то она(программа) <b>работает правильно!!!!! </b>Я взял эталонное решение и прогнал эти тесты через него. Задача очень размытая + не видно какими тестами ее проверяют, не расстраивайтесь если она не проходит эти проверки. Теперь опишу псевдокодом чего от нас ждут наши преподаватели(для того чтобы вы получили баллы, <b>если ваша личная программа выдаете правильные ответы на тесты, которые я привел выше.</b> Те кто использует псевдокод недобросовестно - <b>РЕБЯТА ВЫ ОБМАНЫВАЕТЕ СЕБЯ НЕ УЧИТЕЛЕЙ</b>):<div>при условии что вы правильно построили структуру данных {наследник: [список родителей]}</div><div></div><pre><code><div>функция(родитель, наследник):</div><div> если родитель равен наследнику или родитель есть в списке родителей наследника:<br></div><div>  вернуть да<br></div><div> для каждого элемента в списке родителей наследника:<br></div><div>  если функция(родитель, элемент) равна да #Как раз здесь и реализуется та самая волшебная рекурсия<br></div><div>   вернуть да<br></div><div> вернуть нет</div></code></pre><div><b>Удачи и мягкого гранита, друзья!</b></div><div><b>P.S. Если есть вопросы или желаете поделиться впечатлениями или просто ищете с кем поучиться в команде - пишите vk.com/predator26rus. Я вам всегда отвечу!</b></div><div><br></div>	2	False	None	None	False	False	False	{'vote': True}	97790	[515495, 576858]	['31-31-502064']	False	None	None	False	False	[]	default	None	None	None	1	3	31-502064	{}
501729	None	28282670	student	2017-12-04T13:23:19Z	2017-12-04T13:23:19Z	<p>#include&lt;iostream&gt;<br>using namespace std;<br>int main() {<br>  int prv, cur, nxt, pos = 0, prv_max = 0, min_len = 0, cur_len;<br>  int count = 0;<br>  if (cin&gt;&gt;prv &amp;&amp; prv)<br>  {<br>    if (cin &gt;&gt; cur &amp;&amp; cur)<br>    {<br>      if (cin &gt;&gt; nxt)<br>      {<br>        pos = 2;<br>        while (nxt)<br>        {<br>          if ((prv &lt; cur) &amp;&amp; (cur &gt; nxt))<br>          {<br>            if (prv_max != 0 )<br>            {<br>              cur_len = pos - prv_max;<br>              if (min_len == 0)<br>                min_len = cur_len;<br>              else<br>                min_len = min(min_len,cur_len);<br>            }<br>            prv_max = pos;<br>          }<br>          prv = cur;<br>          cur = nxt;<br>          cin &gt;&gt; nxt;<br>          pos++;<br><br>        }<br>      }<br>    }<br>  }<br>  cout&lt;&lt;min_len;<br>return 0;<br>}<br></p>	0	False	None	None	False	False	False	{'vote': True}	38402	[]	['31-31-501729']	False	None	None	False	False	[]	default	None	None	None	9	6	31-501729	{'text': {'ru': '<p> # include & lt; iostream & gt; <br> с использованием пространства имен std; <br> int main () {<br> int prv, cur, nxt, pos = 0, prv_max = 0, min_len = 0, cur_len <br> <br> int count = 0; <br> if (cin & gt; prv & amp; prv) <br> {<br> if (cin & gt; cur & amp; cur) <br> {<br> if (cin & gt; nxt) <br> {<br> pos = 2; <br> while (nxt) <br> {<br> if ((prv & lt; cur) & amp; & amp; (cur & gt; nxt )) <br> {<br> if (prv_max! = 0) <br> {<br> cur_len = pos - prv_max; <br> if (min_len == 0) <br> min_len = cur_len; <br> else <br> min_len = min (min_len, cur_len); <br>} <br> prv_max = pos; <br>} <br> prv = cur; <br> cur = nxt; <br> cin & gt; & gt; nxt; <br> pos ++; <br> <br>} <br>} <br>} <br>} <br> cout & lt; min_len; <br> return 0; <br>} <br> </ р>'}}
501691	None	36218268	student	2017-12-04T12:45:42Z	2017-12-04T12:45:42Z	"<p>#include &lt;iostream&gt;<br>using namespace std; <br>int main() <br>{ <br>int a1,b1,c1,a2,b2,c2; <br>cin&gt;&gt;a1&gt;&gt;b1&gt;&gt;c1&gt;&gt;a2&gt;&gt;b2&gt;&gt;c2; <br>if(a1 &gt; b1) <br>swap(a1,b1); <br>if(a1 &gt; c1) <br>swap(a1,c1); <br>if(b1 &gt; c1) <br>swap(b1,c1); <br>if(a2 &gt; b2) <br>swap(a2,b2); <br>if(a2 &gt; c2) <br>swap(a2,c2); <br>if(b2 &gt; c2) <br>swap(b2,c2); <br>if(a1==a2 &amp;&amp; b1==b2 &amp;&amp; c1==c2) <br>cout&lt;&lt;""Boxes are equal""; <br>else <br>if(a1&lt;=a2 &amp;&amp; b1&lt;=b2 &amp;&amp; c1&lt;=c2) <br>cout&lt;&lt;""The first box is smaller than the second one""; <br>else <br>if(a1&gt;=a2 &amp;&amp; b1&gt;=b2 &amp;&amp; c1&gt;=c2) <br>cout&lt;&lt;""The first box is larger than the second one""; <br>else <br>cout&lt;&lt;""Boxes are incomparable""; <br>return 0; <br>}</p>"	0	False	None	None	False	False	False	{'vote': True}	38336	[]	['31-31-501691']	False	None	None	False	False	[]	default	None	None	None	2	5	31-501691	"{'text': {'ru': '<p> #include & lt; iostream & gt; <br> с использованием пространства имен std; <br> int main () <br> {<br> int a1, b1, c1, a2, b2, c2; <br> CIN & GT; & GT; a1 & GT; & GT; b1 & GT; & GT; с1 & GT; & GT; а2 & GT; & GT; b2 & GT; & GT; с2; <br> if (a1 & gt; b1) <br> swap (a1, b1); <br> if (a1 & gt; c1) <br> swap (a1, c1); <br> if (b1 & gt; c1) <br> swap (b1, c1); Если (a2 & gt; b2) - swap (a2, b2); Если (a2 & gt; c2) - swap (a2, c2); <br> if (b2 & gt; c2) - swap (b2, c2); <br> if (a1 == a2 & amp; b1 == b2 & amp; c1 == c2) cout & lt; ""Коробки равны""; <br> else <br> if (a1 & lt; = a2 & amp; b1 & lt; = b2 & amp; c1 & lt; = c2) <br> cout & lt; ""Первая коробка меньше, чем вторая""; <br> else <br> if (a1 & gt; = a2 & amp; b1 & gt; = b2 & amp; c1 & gt; = c2) cout & lt; ""Первая коробка больше, чем вторая""; <br> <br> <br> cout & lt; ""Коробки несравнимы""; <br> return 0; <br>} </ p>'}}"
501697	None	36218268	student	2017-12-04T12:53:58Z	2017-12-04T12:53:58Z	"<p>#include &lt;iostream&gt;<br>#include &lt;cmath&gt;<br>using namespace std;<br>int main()<br>{<br>  int a, b, c, d;<br>  cin&gt;&gt;a&gt;&gt;b&gt;&gt;c&gt;&gt;d;<br>  if ((abs(a-c)==abs(b-d)) ||( a==c || b==d))<br>  cout&lt;&lt;""YES"";<br>  else<br>  cout&lt;&lt;""NO"";<br>  return 0;<br>}<br></p>"	0	False	None	None	False	False	False	{'vote': True}	38331	[]	['31-31-501697']	False	None	None	False	False	[]	default	None	None	None	0	2	31-501697	{}
501699	None	36218268	student	2017-12-04T12:55:26Z	2017-12-04T12:55:26Z	"<p>#include &lt;iostream&gt;<br>using namespace std;<br>int main() <br>{<br>int n,m,k;<br>cin&gt;&gt;n&gt;&gt;m&gt;&gt;k;<br>if (n*m&gt;k &amp;&amp; (k%n==0 || k%m==0))<br>cout&lt;&lt;""YES"";<br>else<br>cout&lt;&lt;""NO"";<br>return 0;<br>}<br></p>"	0	False	None	None	False	False	False	{'vote': True}	38333	[]	['31-31-501699']	False	None	None	False	False	[]	default	None	None	None	9	4	31-501699	"{'text': {'ru': '<Р>\n\n#include & lt; iostream & gt; <br> с использованием пространства имен std; <br> int main () <br> {<br> int n, m, k; <br> cin & gt; n & gt; & gt; & gt; & gt; & gt; & gt; & lt; k , if (n * m & gt; k & amp; & amp; & amp; (k% n == 0 || k% m == 0)) <br> cout & lt; ""YES"", <br> else <br> cout & lt; ""NO""; <br> return 0; <br>}\n\n<br> </ p>'}}"
501700	None	36218268	student	2017-12-04T12:56:15Z	2017-12-04T12:56:15Z	<p>#include &lt;iostream&gt;<br>using namespace std;<br>int main() {<br>  int a, b, x, y, m;<br>  cin &gt;&gt; a &gt;&gt; b &gt;&gt; x &gt;&gt; y;<br>    m=a*b;<br>  if (b &lt; a) { m = b; b = a; a = m; }<br>  if (x &lt; m) { m = x; }<br>  if (y &lt; m) { m = y; }<br>  if (a - x &lt; m) { m = a - x; }<br>  if (b - y &lt; m) { m = b - y; }<br>  cout &lt;&lt; m;<br>  return 0;<br>}<br></p>	0	False	None	None	False	False	False	{'vote': True}	38334	[]	['31-31-501700']	False	None	None	False	False	[]	default	None	None	None	5	4	31-501700	{'text': {'ru': '<Р>\n\n#include & lt; iostream & gt; <br> с использованием пространства имен std; <br> int main () {<br> int a, b, x, y, m; <br> cin & gt; & gt; & gt; & gt; & gt; & gt; & gt; & gt; & gt; & gt; & gt; & gt; y; <br> m = a * b; если if (b & lt; a) {m = b; b = a; a = m; } <br> if (x & lt; m) {m = x; } <br> if (y & lt; m) {m = y; }, если (a - x & lt; m) {m = a - x; }, если (b - y & lt; m) {m = b - y; } cout & lt; m; <br> return 0; <br>}\n\n<br> </ p>'}}
501702	None	28282670	student	2017-12-04T12:58:21Z	2018-07-08T21:13:23Z	<p>#include &lt;iostream&gt;<br><br>using namespace std;<br><br>int main() {<br>    int prev = -1;<br>    int cur = -1;<br><br>    bool prev_gr = false;<br>    int cnt = 0;<br><br>    // Option 1<br>    while (cin &gt;&gt; cur &amp;&amp; cur != 0) {<br>        if (prev != -1) {<br>            if (prev &lt; cur &amp;&amp; !prev_gr) {<br>                prev_gr = true;<br>            }<br>            else if (prev_gr) {<br>                if (cur &lt; prev) {<br>                    ++cnt;<br>                    prev_gr = false;<br>                }<br>                else if (cur == prev) {<br>                    prev_gr = false;<br>                }<br>            }<br>            else {<br>                prev_gr = false;<br>            }<br>        }<br><br>        prev = cur;<br>    }<br><br>    // Option 2<br><br>    if (cin &gt;&gt; prev &amp;&amp; prev != 0) {<br>        if (cin &gt;&gt; cur &amp;&amp; cur != 0) {<br>            int next;<br>            if (cin &gt;&gt; next) {<br>                while (next != 0) {<br>                    if (prev &lt; cur &amp;&amp; cur &gt; next) {<br>                        ++cnt;<br>                    }<br>                    prev = cur;<br>                    cur = next;<br>                    cin &gt;&gt; next;<br>                }<br>            }<br>        }<br>    }<br><br>    cout &lt;&lt; cnt;<br><br>    return 0;<br>}<br></p>	3	False	None	None	False	False	False	{'vote': True}	38401	[633785, 638030, 638032]	['31-31-501702']	False	None	None	False	False	[]	default	None	None	None	3	4	31-501702	{'text': {'ru': '<p> #include & lt; iostream & gt; <br> <br> using namespace std; <br> <br> int main () {<br> int prev = -1; <br> int cur = -1; <br > <br> bool prev_gr = false; <br> int cnt = 0; <br> <br> // Опция 1 в while (cin & gt; cur & amp; & amp; cur! = 0) {<br > If (prev! = -1) {<br> if (prev & lt; cur & amp;! Prev_gr) {<br> prev_gr = true; <br>} <br> else if (prev_gr) {<br> if (cur & lt; prev) {<br> ++ cnt; <br> prev_gr = false; <br>} <br> else if (cur == prev) {<br> prev_gr = false; <br>} < br>} <br> else {<br> prev_gr = false; <br>} <br>} <br> <br> prev = cur; <br>} <br> <br> // Вариант 2 <br> <br> if (cin & gt; prev & a (cin & gt; cur & amp; & amp; cur! = 0) {<br> int next; <br> if (cin & gt; next) { <br> while (next! = 0) {<br> if (prev & lt; cur & amp; & amp; cur & gt; next) {<br> ++ cnt; <br>} <br> prev = cur; <br> cur = next; <br> cin & gt; & gt; & gt; next; <br>} <br>} <br>} <br>} <br> <br> cout & lt; cnt, <br> <br> return 0; <br>} <br> </ p>'}}
501249	None	35750101	student	2017-12-03T18:56:07Z	2017-12-03T18:56:07Z	"<p>#include &lt;iostream&gt;<br>#include &lt;vector&gt;<br>using namespace std;<br>int main() {<br>    int n;<br>    cin &gt;&gt; n;<br>    vector &lt;int&gt; a;<br>    for (int i = 0; i &lt; n; i++){<br>        int temp;<br>        cin &gt;&gt; temp;<br>        a.push_back(temp);<br>    }<br>    for (int i = 1; i &lt; n; i++) {<br>        if (a[i] &gt; a[i-1]) cout &lt;&lt; a[i] &lt;&lt; "" "";<br>    }<br>    return 0;<br>}<br></p>"	0	False	None	None	False	False	False	{'vote': True}	38499	[]	['31-31-501249']	False	None	None	False	False	[]	default	None	None	None	2	5	31-501249	"{'text': {'ru': '<p> #include & lt; iostream & gt; <br> #include & lt; vector & gt; <br> с использованием пространства имен std; <br> int main () {<br> int n; <br> cin & gt; & gt; n; вектор & lt; int & gt; a; для for (int i = 0; i & lt; n; i ++) {<br> int temp; <br> cin & gt; & gt; temp; <br> a.push_back (temp); <br>} <br> for (int i = 1; i & lt; n; i ++) {<br> if (a [i] & gt; a [i-1 ]) cout & lt; a [i] """"; <br>} <br> return 0; <br>} <br> </ p>'}}"
500830	459106	15183785	student	2017-12-03T09:28:53Z	2017-12-03T09:28:53Z	<b>@Бартиш_Роберт</b>, это в одну строку. В одну команду можно так mkdir -p {testdir,dir1/dir2/{dir3,dir4,dir5}}	0	False	None	None	False	False	False	{'vote': True}	106976	[]	['31-31-459106']	False	None	None	False	False	[]	default	None	None	None	4	2	31-500830	{}
500792	None	39279386	student	2017-12-03T08:19:23Z	2018-06-19T13:37:54Z	"<p><b><span class=""wysiwyg-color-green""><i>имя_переменной = (условие) ? значение1 : значение2; - ну это явно не корректно!! Проще было написать так вот и все было бы понятнее.. </i></span></b></p><p><b><span class=""wysiwyg-color-green""><i>Условие ? правда : лож; </i></span></b></p>"	2	False	None	None	False	False	False	{'vote': True}	170988	[578275, 622495]	['31-31-500792']	False	None	None	False	False	[]	default	None	None	None	13	5	31-500792	{}
500718	None	39279386	student	2017-12-02T23:12:41Z	2017-12-03T13:47:44Z	<p>Я так и не понял что надо сделать... вчитывался вчитывался... каким образом это относиться к js? Где хоть один пример решения?  ЧТо курил автор когда это создавал. Не все ведь понимают как я вижу по комментариям. Понятно почему обучение в России страдает - потому что вот такое непонятое твориться и на реальных уроках - банальное неумение объяснять. Сначала стока не обязательно должна заканчиваться точкой с запятой, потому почему то обязательно должна заканчиваться... (начало теста). Где логика? Сделайте понятным текст задания хотя бы - если не умеете объяснять! </p>	1	False	None	None	False	False	False	{'vote': True}	170992	[501048]	['31-31-500718']	False	None	None	True	False	[]	default	None	None	None	2	6	31-500718	{}
500674	None	39160119	student	2017-12-02T21:27:52Z	2017-12-02T21:27:52Z	Это алгоритмы или юный математик? 	0	False	None	None	False	False	False	{'vote': True}	76328	[]	['31-31-500674']	False	None	None	False	False	[]	default	None	None	None	0	2	31-500674	{}
500298	None	15947028	student	2017-12-02T11:52:52Z	2017-12-02T11:52:52Z	<p>Почему не написать расшифровку, зачем возвращаться и заучивать эти термины что такое первого рода, что такое второго рода, терминология притупляет понимание сути</p>	0	False	None	None	False	False	False	{'vote': True}	18181	[]	['31-31-500298']	False	None	None	False	False	[]	default	None	None	None	1	2	31-500298	{}
500227	None	18384271	student	2017-12-02T10:48:31Z	2018-07-08T12:18:42Z	Вообще интересно, зачем нам вся эта биология, химия и т.д., если курс про создание нейросетей на питоне	2	False	None	None	False	False	False	{'vote': True}	84606	[630220, 637605]	['31-31-500227']	False	None	None	False	False	[]	default	None	None	None	0	5	31-500227	{}
500178	None	38961438	student	2017-12-02T08:25:42Z	2017-12-02T08:25:42Z	<p><b>﻿#include &lt;iostream&gt;<br>using namespace std;<br>int main() {<br>int i,a,n;<br>cin &gt;&gt; n;    <br>i = 1;<br>a = 1;    <br>while ((a*a)&lt;= n) {<br>    cout &lt;&lt; a*a &lt;&lt;' ';<br>    i = i + 1;<br>    a = i;  <br>}</b><br></p>	0	False	None	None	False	False	False	{'vote': True}	38377	[]	['31-31-500178']	False	None	None	False	False	[]	default	None	None	None	1	2	31-500178	"{'text': {'ru': ""<p> <b> #include & lt; iostream & gt; <br> с использованием пространства имен std; <br> int main () {<br> int i, a, n; <br> cin & gt; & gt; п; <br> i = 1; <br> a = 1; В то время как ((a * a) & lt; = n) {cout & lt; a * a & lt; '; i = i + 1; a a = i; <br>} </ b> <br> </ р>""}}"
499860	None	2548199	student	2017-12-01T16:38:18Z	2018-03-15T15:05:52Z	<p>Наверно  все-таки правильный результат:</p><p>resultSet.next(); resultSet.next(); resultSet.getObject(1); </p><p>середина таблицы из 3 колонок и 3 строк. Это 2 строка , 2 колонка.</p><p>1) Перемещение на 2 строку с заголовка ---&gt; resultSet.next(); resultSet.next();</p><p>2) Колонки начинаются с 0: 1 колонка -&gt; resultSet.getObject(0);  2 колонка -&gt; resultSet.getObject(1); </p><p>результат resultSet.next(); resultSet.next(); resultSet.getObject(1); <br></p><p><br></p><p><br></p>	2	False	None	None	False	False	False	{'vote': True}	36121	[501844, 557854]	['31-31-499860']	False	None	None	False	False	[]	default	None	None	None	0	7	31-499860	{}
499783	499646	149226	moderator	2017-12-01T14:25:18Z	2017-12-01T14:25:18Z	<b>@ZM237_.</b>, поступили как настоящий программист.	0	False	None	None	False	False	False	{'vote': True}	12772	[]	['31-31-499646']	False	None	None	False	False	[]	default	None	None	None	9	2	31-499783	{}
499629	None	39100795	student	2017-12-01T11:10:25Z	2017-12-01T22:29:11Z	"<p>Ребята, кто проходит тест, не рекомендую ориентироваться на комментарии коллег по курсу (кроме моего), только больше запутаетесь (как было со мной). Все ответы очевидны и очень просты, НЕОДНОЗНАЧНОСТЬ отсутствует. Если есть ошибки, пересмотрите лекцию, особенно, что касается "";"" и подключаемого файла .js.</p>"	1	False	None	None	False	False	False	{'vote': True}	170820	[500055]	['31-31-499629']	False	None	None	True	False	[]	default	None	None	None	1	2	31-499629	{}
499481	None	36600043	student	2017-12-01T05:01:40Z	2017-12-01T05:01:40Z	<p>Первый нах!!!!!</p><p><br></p>	0	False	None	None	False	False	False	{'vote': True}	150048	[]	['31-31-499481']	False	None	None	False	False	[]	default	None	None	None	0	2	31-499481	{}
499487	None	34866483	student	2017-12-01T06:10:14Z	2018-07-09T18:38:05Z	"<p>""Улучшил"" всё, что смог...</p>"	4	False	None	None	False	False	False	{'vote': True}	12768	[503322, 503398, 520504, 638789]	['31-31-499487']	False	None	None	False	False	[]	solutions	36897715	None	None	12	2	31-499487	{}
499430	None	38928329	student	2017-11-30T21:42:35Z	2018-05-18T13:49:24Z	mkdir -p ./foo/bar/baz	2	False	None	None	False	False	False	{'vote': True}	109204	[592930, 599478]	['31-31-499430']	False	None	None	False	False	[]	default	None	None	None	2	5	31-499430	{'text': {'ru': 'mkdir -p ./foo/bar/baz'}}
499323	None	15947028	student	2017-11-30T18:42:45Z	2017-11-30T18:42:45Z	<p>Зачем вот придумывать вопросы лишь бы сбивать с толку</p>	0	False	None	None	False	False	False	{'vote': True}	18442	[]	['31-31-499323']	False	None	None	False	False	[]	default	None	None	None	2	2	31-499323	{}
498828	None	36553081	student	2017-11-30T08:01:26Z	2018-07-21T22:07:36Z	<p>после такого (не работает по Вашей вине) есть сильное желание навсегда оставить Ваш курс еще и отзыв написать - сами понимаете какой</p>	10	False	None	None	False	False	False	{'vote': True}	6546	[498933, 507313, 507487, 530927, 531694, 531710, 531718, 531719, 531720, 649593]	['31-31-498828']	False	None	None	True	False	[]	default	None	None	None	0	2	31-498828	{}
498730	None	30176157	student	2017-11-29T23:01:04Z	2017-11-29T23:01:04Z	"<p>С использованием регулярных выражений<br>Задаем выражение-фильтр (""(c|C|g|G)"") - любой символ из списка - и считаем кол-во вхождений в инпуте. Все</p>"	0	False	None	None	False	False	False	{'vote': True}	12771	[]	['31-31-498730']	False	None	None	False	False	[]	solutions	36816463	None	None	16	3	31-498730	{}
498435	None	34391991	student	2017-11-29T15:03:06Z	2018-06-30T16:02:08Z	<p> vyahhi@gmail.com <br></p><p><br></p>	3	False	None	None	False	False	False	{'vote': True}	38354	[610194, 620297, 631147]	['31-31-498435']	False	None	None	False	False	[]	default	None	None	None	4	8	31-498435	{'text': {'ru': '<Р>\n\nvyahhi@gmail.com\n\n<br> </ p> <p> <br> </ p>'}}
498138	None	1820131	student	2017-11-29T09:15:16Z	2018-06-15T06:54:16Z	<p>Впервые у меня решение с <span>best code complexity, публикую)</span></p>	1	False	None	None	False	False	False	{'vote': True}	39630	[619229]	['31-31-498138']	False	None	None	False	False	[]	solutions	36754462	None	None	1	2	31-498138	{}
497562	113441	36850161	student	2017-11-28T12:21:08Z	2017-11-28T12:21:08Z	<b>@Максим_Филиппов</b>, русский выучи тогда можешь меряться<br>	0	False	None	None	False	False	False	{'vote': True}	38336	[]	['31-31-113441']	False	None	None	False	False	[]	default	None	None	None	0	7	31-497562	{}
497564	113441	36850161	student	2017-11-28T12:24:11Z	2017-11-28T12:24:11Z	<b>@Илья_Крашенинников</b>, ты дибил так то мериться.<br>	0	False	None	None	False	False	False	{'vote': True}	38336	[]	['31-31-113441']	False	None	None	False	False	[]	default	None	None	None	0	8	31-497564	{}
497565	113441	36850161	student	2017-11-28T12:26:53Z	2017-11-28T12:26:53Z	<b>@Илья_Крашенинников</b>, ну ваще вы безграматные каг бы мириться<br>	0	False	None	None	False	False	False	{'vote': True}	38336	[]	['31-31-113441']	False	None	None	False	False	[]	default	None	None	None	1	8	31-497565	{}
497434	496400	35390377	student	2017-11-28T08:36:54Z	2017-11-28T08:36:54Z	"<b>@Адам_Лурье</b>, <img src=""https://ucarecdn.com/9a7dfb9c-78d4-4012-a370-5cb1a27bd653/"">"	0	False	None	None	False	False	False	{'vote': True}	233818	[]	['31-31-496400']	False	None	None	False	False	[]	default	None	None	None	2	6	31-497434	"{'text': {'ru': '<b> @ Адам_Лурье </ b>, <img src = ""https://ucarecdn.com/9a7dfb9c-78d4-4012-a370-5cb1a27bd653/"">'}}"
496793	None	36218268	student	2017-11-27T13:49:34Z	2018-01-31T16:49:39Z	"<p>Ку</p><p><br></p><p><br><br><br><br><br><br><br><img alt=""   overwatch"" src=""https://bnetcmsus-a.akamaihd.net/cms/blog_header/mi/MIGMDUEK4S2N1496699695461.jpg""><br></p>"	1	False	None	None	False	False	False	{'vote': True}	38470	[529877]	['31-31-496793']	False	None	None	False	False	[]	default	None	None	None	12	29	31-496793	{}
496508	None	29917986	student	2017-11-27T08:40:15Z	2018-02-21T14:00:25Z	<p>хех, поставил рекорд 7.07</p>	3	False	None	None	False	False	False	{'vote': True}	39606	[496963, 525796, 541847]	['31-31-496508']	False	None	None	False	False	[]	solutions	36593150	None	None	10	3	31-496508	{}
496347	None	30187533	student	2017-11-26T22:46:35Z	2017-11-26T22:46:35Z	CHello ttsKbsavhctmz. Wtm	0	False	None	None	False	False	False	{'vote': True}	121767	[]	['31-31-496347']	False	None	None	False	False	[]	default	None	None	None	0	2	31-496347	{'text': {'ru': 'Челло ttsKbsavhctmz. WTM'}}
496214	None	31476830	student	2017-11-26T20:16:17Z	2018-02-09T08:42:20Z	<p>Уважаемые лекторы!</p><p>Научитесь выражать свои мысли, четко и однозначно формулировать условия задачи, потом беритесь преподавать!</p>	3	False	None	None	False	False	False	{'vote': True}	13539	[496300, 534217, 534360]	['31-31-496214']	False	None	None	True	False	[]	default	None	None	None	1	2	31-496214	{}
496140	490438	33772723	student	2017-11-26T18:20:06Z	2017-11-26T18:20:06Z	<b>@Станислав</b>, тут и так решение в три строки, основанное на простейшей логике и арифметических операциях.. какие еще промежуточные задания? Может еще таблицу умножения повторять будем? =О	0	False	None	None	False	False	False	{'vote': True}	176952	[]	['31-31-490438']	False	None	None	False	False	[]	default	None	None	None	5	2	31-496140	{}
496141	445143	33772723	student	2017-11-26T18:22:04Z	2017-11-26T18:22:04Z	<p>Потратил 30 секунд. Вообще не понял, чего все так запарились. Гуманитарии что ле? =D</p>	0	False	None	None	False	False	False	{'vote': True}	176952	[]	['31-31-445143']	False	None	None	False	False	[]	default	None	None	None	1	27	31-496141	{}
496115	488617	33772723	student	2017-11-26T17:53:33Z	2017-11-26T17:53:33Z	<b>@Виктор_Лукьянов</b>, для такого лёгкого задания даже подсказки не нужны)	0	False	None	None	False	False	False	{'vote': True}	176937	[]	['31-31-488617']	False	None	None	False	False	[]	default	None	None	None	5	2	31-496115	{}
495929	57355	27901090	student	2017-11-26T14:02:17Z	2017-11-26T14:02:17Z	<p>0,802</p>	0	False	None	None	False	False	False	{'vote': True}	21404	[]	['31-31-57355']	False	None	None	False	False	[]	default	None	None	None	0	3	31-495929	{}
494932	None	36608604	student	2017-11-24T20:40:19Z	2017-11-24T20:40:19Z	<p></p><p>84e4f6e6f9cbc2bf4a3fde0de91bed3e</p><br><p></p>	0	False	None	None	False	False	False	{'vote': True}	51301	[]	['31-31-494932']	False	None	None	False	False	[]	default	None	None	None	1	16	31-494932	{'text': {'ru': '<Р>\n\n\n\n\n\n\n\n\n\n\n</ P> <p> 84e4f6e6f9cbc2bf4a3fde0de91bed3e </ p>\n\n\n<br> <p> </ p>'}}
494923	480690	33901626	teacher	2017-11-24T20:29:49Z	2017-11-24T20:29:49Z	<b>@Евгений_Орехов</b>, Подвохи как раз и проверяют, насколько Вы усвоили то, что было рассказано ранее и то, что вы не просто повторяете, а действительно думаете и понимаете.	0	False	None	None	True	True	True	{'delete': True, 'pin': True, 'report': True, 'vote': True, 'edit': True}	234478	[]	['31-31-480690']	False	None	None	False	False	[]	default	None	None	None	6	6	31-494923	{'text': {'en': '<b> @ Evgeni_Orekhov </ b>, The dirty tricks just test how much you learned what was told before and what you do not just repeat, but really think and understand.'}}
494208	None	15489497	student	2017-11-23T20:45:10Z	2017-11-24T06:18:46Z	<p></p><p><i>Для факториала можно задать начальное значение факториал 0, равное 1.</i></p><p><i>0!=1 , по определению</i></p><p><br></p>как это?<p></p>	1	False	None	None	False	False	False	{'vote': True}	235073	[494386]	['31-31-494208']	False	None	None	True	False	[]	default	None	None	None	0	2	31-494208	{}
494002	449955	30106	teacher	2017-11-23T16:18:42Z	2017-11-23T16:18:42Z	"<b>@Anonymous_3529768</b>, и еще ""кто я?"" ""с какого района?"", ""чо я такой дерский?"" ;)"	0	False	None	None	False	False	False	{'vote': True}	222042	[]	['31-31-449955']	False	None	None	False	False	[]	default	None	None	None	3	2	31-494002	{}
